Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      1.71     0.00       53     0.00     0.00  std::_Tuple_impl<0ul, unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >::_Tuple_impl<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>&, void>(unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*&&)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>&)
  0.00      1.71     0.00       52     0.00     0.00  std::_Head_base<1ul, mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>, false>::_Head_base<mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>&>(mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>&)
  0.00      1.71     0.00       52     0.00     0.00  void std::_Destroy<std::thread*, std::thread>(std::thread*, std::thread*, std::allocator<std::thread>&)
  0.00      1.71     0.00       50     0.00     0.00  std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_deallocate(std::thread*, unsigned long)
  0.00      1.71     0.00       50     0.00     0.00  std::thread::_Invoker<std::tuple<std::decay<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)()>::type, std::decay<mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>&>::type> > std::thread::__make_invoker<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>&>(unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*&&)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>&)
  0.00      1.71     0.00       50     0.00     0.00  std::thread::thread<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>&, void>(unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*&&)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>&)
  0.00      1.71     0.00       49     0.00     0.00  std::_Tuple_impl<1ul, mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >::_Tuple_impl(std::_Tuple_impl<1ul, mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >&&)
  0.00      1.71     0.00       49     0.00     0.00  std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::__uniq_ptr_impl(std::thread::_State*)
  0.00      1.71     0.00       49     0.00     0.00  std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >::tuple<std::thread::_State*, std::default_delete<std::thread::_State>, true>()
  0.00      1.71     0.00       49     0.00     0.00  void std::_Destroy<std::thread*>(std::thread*, std::thread*)
  0.00      1.71     0.00       48     0.00     0.00  std::_Tuple_impl<1ul, mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >::_Tuple_impl<mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>&>(mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>&)
  0.00      1.71     0.00       48     0.00     0.00  std::tuple<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >::tuple<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>&, true>(unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*&&)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>&)
  0.00      1.71     0.00       48     0.00     0.00  std::thread::_State::_State()
  0.00      1.71     0.00       47     0.00     0.00  void __gnu_cxx::new_allocator<std::thread>::construct<std::thread, std::thread>(std::thread*, std::thread&&)
  0.00      1.71     0.00       47     0.00     0.00  std::_Head_base<1ul, mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>, false>::_Head_base<mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >(mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>&&)
  0.00      1.71     0.00       47     0.00     0.00  std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::unique_ptr<std::default_delete<std::thread::_State>, void>(std::thread::_State*)
  0.00      1.71     0.00       47     0.00     0.00  std::_Tuple_impl<0ul, unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >::_Tuple_impl(std::_Tuple_impl<0ul, unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >&&)
  0.00      1.71     0.00       47     0.00     0.00  std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_Tuple_impl()
  0.00      1.71     0.00       47     0.00     0.00  std::tuple<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >::tuple(std::tuple<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >&&)
  0.00      1.71     0.00       47     0.00     0.00  std::remove_reference<std::_Tuple_impl<1ul, mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >&>::type&& std::move<std::_Tuple_impl<1ul, mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >&>(std::_Tuple_impl<1ul, mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >&)
  0.00      1.71     0.00       46     0.00     0.00  std::_Head_base<1ul, std::default_delete<std::thread::_State>, true>::_Head_base()
  0.00      1.71     0.00       46     0.00     0.00  std::_Tuple_impl<1ul, std::default_delete<std::thread::_State> >::_Tuple_impl()
  0.00      1.71     0.00       45     0.00     0.00  std::_Head_base<0ul, std::thread::_State*, false>::_Head_base()
  0.00      1.71     0.00       45     0.00     0.00  std::thread::_Invoker<std::tuple<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> > >::_Invoker(std::thread::_Invoker<std::tuple<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> > >&&)
  0.00      1.71     0.00       44     0.00     0.00  __gnu_cxx::__normal_iterator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**, std::vector<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*, std::allocator<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*> > >::base() const
  0.00      1.71     0.00       44     0.00     0.00  std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::~unique_ptr()
  0.00      1.71     0.00       43     0.00     0.00  std::_Tuple_impl<0ul, unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >::_M_tail(std::_Tuple_impl<0ul, unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >&)
  0.00      1.71     0.00       43     0.00     0.00  std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> > std::thread::_S_make_state<std::thread::_Invoker<std::tuple<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> > > >(std::thread::_Invoker<std::tuple<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> > >&&)
  0.00      1.71     0.00       43     0.00     0.00  std::vector<std::thread, std::allocator<std::thread> >::push_back(std::thread&&)
  0.00      1.71     0.00       43     0.00     0.00  std::remove_reference<std::tuple<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >&>::type&& std::move<std::tuple<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >&>(std::tuple<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> >&)
  0.00      1.71     0.00       42     0.00     0.00  void std::vector<std::thread, std::allocator<std::thread> >::emplace_back<std::thread>(std::thread&&)
  0.00      1.71     0.00       40     0.00     0.00  std::allocator_traits<std::allocator<std::thread> >::deallocate(std::allocator<std::thread>&, std::thread*, unsigned long)
  0.00      1.71     0.00       40     0.00     0.00  std::allocator_traits<std::allocator<std::thread> >::allocate(std::allocator<std::thread>&, unsigned long)
  0.00      1.71     0.00       40     0.00     0.00  void std::allocator_traits<std::allocator<std::thread> >::construct<std::thread, std::thread>(std::allocator<std::thread>&, std::thread*, std::thread&&)
  0.00      1.71     0.00       40     0.00     0.00  std::thread::_State_impl<std::thread::_Invoker<std::tuple<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> > > >::_State_impl(std::thread::_Invoker<std::tuple<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> > >&&)
  0.00      1.71     0.00       40     0.00     0.00  std::remove_reference<std::thread&>::type&& std::move<std::thread&>(std::thread&)
  0.00      1.71     0.00       38     0.00     0.00  std::vector<std::thread, std::allocator<std::thread> >::_M_range_check(unsigned long) const
  0.00      1.71     0.00       37     0.00     0.00  std::vector<std::thread, std::allocator<std::thread> >::operator[](unsigned long)
  0.00      1.71     0.00       36     0.00     0.00  game::AbstractPawn<game::penguin::HumanPlayer, game::penguin::BoardCell>::AbstractPawn(unsigned int, game::penguin::HumanPlayer&)
  0.00      1.71     0.00       36     0.00     0.16  game::penguin::HumanPlayer::addPenguin(game::penguin::PenguinPawn*)
  0.00      1.71     0.00       36     0.00     0.00  game::penguin::PenguinPawn::PenguinPawn(unsigned int, game::penguin::HumanPlayer*)
  0.00      1.71     0.00       36     0.00     0.00  __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::difference_type __gnu_cxx::operator-<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&, __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&)
  0.00      1.71     0.00       36     0.00     0.00  std::vector<std::thread, std::allocator<std::thread> >::end()
  0.00      1.71     0.00       36     0.00     0.00  std::vector<std::thread, std::allocator<std::thread> >::begin()
  0.00      1.71     0.00       36     0.00     0.00  mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>** std::__niter_base<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**>(mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>**)
  0.00      1.71     0.00       35     0.00     0.00  __gnu_cxx::new_allocator<std::thread>::deallocate(std::thread*, unsigned long)
  0.00      1.71     0.00       35     0.00     0.00  __gnu_cxx::new_allocator<std::thread>::allocate(unsigned long, void const*)
  0.00      1.71     0.00       35     0.00     0.00  std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_allocate(unsigned long)
  0.00      1.71     0.00       35     0.00     0.00  std::vector<std::thread, std::allocator<std::thread> >::at(unsigned long)
  0.00      1.71     0.00       34     0.00     0.00  void std::vector<std::thread, std::allocator<std::thread> >::_M_realloc_insert<std::thread>(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, std::thread&&)
  0.00      1.71     0.00       33     0.00     0.00  std::move_iterator<std::thread*>::operator*() const
  0.00      1.71     0.00       32     0.00     0.00  game::penguin::Board::getPawnById(unsigned int const&) const
  0.00      1.71     0.00       32     0.00     0.00  std::vector<std::thread, std::allocator<std::thread> >::_M_check_len(unsigned long, char const*) const
  0.00      1.71     0.00       31     0.00     0.00  std::thread::_State_impl<std::thread::_Invoker<std::tuple<unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn> > > >::~_State_impl()
  0.00      1.71     0.00       30     0.00     0.45  mcts::MCTSPlayer<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::updateTree(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)
  0.00      1.71     0.00       30     0.00     0.00  std::move_iterator<std::thread*>::operator++()
  0.00      1.71     0.00       30     0.00     0.00  std::remove_reference<mcts::MCTSPlayer<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::getCorrespondingMove(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&) const::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}&>::type&& std::move<mcts::MCTSPlayer<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::getCorrespondingMove(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&) const::{lambda(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)#1}&>(std::remove_reference&&)
  0.00      1.71     0.00       30     0.00     0.00  mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*&& std::forward<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*>(std::remove_reference<mcts::Tree<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>*>::type&)
  0.00      1.71     0.00       28     0.00    59.69  unsigned long std::__invoke_impl<unsigned long, unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>>(std::__invoke_memfun_ref, unsigned long (mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::*&&)(), mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>&&)
  0.00      1.71     0.00       27     0.00     0.00  void std::_Construct<std::thread, std::thread>(std::thread*, std::thread&&)
  0.00      1.71     0.00       26     0.00    64.28  mcts::MCTS<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::begin()
